,Date,Value
164,2011-08-26,37.97034359993587
165,2011-08-29,37.459276190921194
166,2011-08-30,37.255987859629656
167,2011-08-31,37.258652178454916
168,2011-09-01,37.36630854506037
169,2011-09-02,37.54371398276934
170,2011-09-06,37.67189198198035
171,2011-09-07,37.49292712969024
172,2011-09-08,36.83408110482258
173,2011-09-09,35.74418065169477
174,2011-09-12,34.45415217868063
175,2011-09-13,33.17495989755827
176,2011-09-14,32.044533452234575
177,2011-09-15,31.17112849845034
178,2011-09-16,30.651629078102413
179,2011-09-19,30.61997533411658
180,2011-09-20,31.085025431946214
181,2011-09-21,31.810821967204856
182,2011-09-22,32.3952495468152
183,2011-09-23,32.47356770305531
184,2011-09-26,31.958529396596028
185,2011-09-27,31.15040939748238
186,2011-09-28,30.62998844190362
187,2011-09-29,30.83152347991013
188,2011-09-30,31.74728140472627
189,2011-10-03,33.04625033585855
190,2011-10-04,34.20645172463788
191,2011-10-05,34.685758555698456
192,2011-10-06,34.33927198965811
193,2011-10-07,33.573688829697275
194,2011-10-10,32.96452092218075
195,2011-10-11,32.847901764583284
196,2011-10-12,33.23424676810795
197,2011-10-13,33.97552273607427
198,2011-10-14,34.86750397699063
199,2011-10-17,35.70093179371445
200,2011-10-18,36.31825373730266
201,2011-10-19,36.589366499092876
202,2011-10-20,36.504490328367254
203,2011-10-21,36.166591017237984
204,2011-10-24,35.7444413125779
205,2011-10-25,35.4978289138734
206,2011-10-26,35.5763766707724
207,2011-10-27,35.989963652379295
208,2011-10-28,36.79236829533844
209,2011-10-31,38.04841543236443
210,2011-11-01,39.59280640411343
211,2011-11-02,40.85545087841161
212,2011-11-03,41.298128883672895
213,2011-11-04,40.8719588871635
214,2011-11-07,39.88152149191892
215,2011-11-08,38.79819079883297
216,2011-11-09,38.083973207714656
217,2011-11-10,37.820301749868015
218,2011-11-11,37.69027234791187
219,2011-11-14,37.430533143317916
220,2011-11-15,37.108049330864
221,2011-11-16,36.892318088427096
222,2011-11-17,36.77415071698914
223,2011-11-18,36.67663138161801
224,2011-11-21,36.521616223782516
225,2011-11-22,36.19858161885271
226,2011-11-23,35.6456087562768
227,2011-11-25,34.92101978063608
228,2011-11-28,34.08828048031928
229,2011-11-29,33.281552939916686
230,2011-11-30,32.73320792027186
231,2011-12-01,32.65418204822618
232,2011-12-02,33.129572958415224
233,2011-12-05,34.06741128173407
234,2011-12-06,35.27319591306544
235,2011-12-07,36.48534116079445
236,2011-12-08,37.40654320598822
237,2011-12-09,37.884315332473236
238,2011-12-12,37.93173710440899
239,2011-12-13,37.65262591296904
240,2011-12-14,37.18378205662384
241,2011-12-15,36.62576952261186
242,2011-12-16,36.0675457681418
243,2011-12-19,35.54533357528331
244,2011-12-20,35.08445859333408
245,2011-12-21,34.77753932167144
246,2011-12-22,34.710392345377045
247,2011-12-23,34.87226890323367
248,2011-12-27,35.195114494065486
249,2011-12-28,35.60724023166636
250,2011-12-29,36.0254435063345
251,2011-12-30,36.31530931352884
252,2012-01-03,36.39850445796472
253,2012-01-04,36.374013726506206
254,2012-01-05,36.37583059354775
255,2012-01-06,36.39615972214685
256,2012-01-09,36.32180630904972
257,2012-01-10,36.0097132492769
258,2012-01-11,35.40127571760548
259,2012-01-12,34.62591256194363
260,2012-01-13,33.977964563007184
261,2012-01-17,33.72266302791474
262,2012-01-18,33.88917812380972
263,2012-01-19,34.32939898953577
264,2012-01-20,34.9621077563993
265,2012-01-23,35.79461132945971
266,2012-01-24,36.83325103990049
267,2012-01-25,37.99337176465593
268,2012-01-26,39.08064266039281
269,2012-01-27,39.95640003300772
270,2012-01-30,40.56656308751767
271,2012-01-31,40.89624635011525
272,2012-02-01,41.02831792595317
273,2012-02-02,41.105616693303396
274,2012-02-03,41.21822828402465
275,2012-02-06,41.388866022946715
276,2012-02-07,41.599449686844494
277,2012-02-08,41.837020088792
278,2012-02-09,42.06284426854348
279,2012-02-10,42.285604960568804
280,2012-02-13,42.547912166636365
281,2012-02-14,42.83046388499082
282,2012-02-15,43.01891023179658
283,2012-02-16,42.98464390749764
284,2012-02-17,42.68764051905726
285,2012-02-21,42.25546124024259
286,2012-02-22,41.93844823955462
287,2012-02-23,41.86757233358321
288,2012-02-24,41.96784976053368
289,2012-02-27,42.17673284839532
290,2012-02-28,42.466431457173314
291,2012-02-29,42.79168056868068
292,2012-03-01,43.18136501165617
293,2012-03-02,43.6848206327555
294,2012-03-05,44.262182024294034
295,2012-03-06,44.752186973036885
296,2012-03-07,44.97045281502937
297,2012-03-08,44.82204386457578
298,2012-03-09,44.38235539610512
299,2012-03-12,43.88341518395184
300,2012-03-13,43.587704123499066
301,2012-03-14,43.63557303944327
302,2012-03-15,44.04951950139566
303,2012-03-16,44.72986216102401
304,2012-03-19,45.50435922335197
305,2012-03-20,46.275774492580766
306,2012-03-21,47.025455657977716
307,2012-03-22,47.691590414246
308,2012-03-23,48.149760556424276
309,2012-03-26,48.34532382603174
310,2012-03-27,48.364869881979466
311,2012-03-28,48.36271427569402
312,2012-03-29,48.45843101416771
313,2012-03-30,48.6317896668471
314,2012-04-02,48.746855900899476
315,2012-04-03,48.65751630306772
316,2012-04-04,48.30883651668386
317,2012-04-05,47.763013630571585
318,2012-04-09,47.07948917368451
319,2012-04-10,46.273493242676636
320,2012-04-11,45.364480067657475
321,2012-04-12,44.45805758083729
322,2012-04-13,43.73253882500005
323,2012-04-16,43.32202124019976
324,2012-04-17,43.22511584597916
325,2012-04-18,43.289970411281324
326,2012-04-19,43.34559752498688
327,2012-04-20,43.32975408982551
328,2012-04-23,43.28681208637656
329,2012-04-24,43.22198196645618
330,2012-04-25,43.04827344320461
331,2012-04-26,42.7834672538047
332,2012-04-27,42.49243465769571
333,2012-04-30,42.24710959900131
334,2012-05-01,42.11689021204756
335,2012-05-02,42.075643920176
336,2012-05-03,42.02906589649885
337,2012-05-04,41.814653455747084
338,2012-05-07,41.36951926451806
339,2012-05-08,40.79603149804524
340,2012-05-09,40.18220308775481
341,2012-05-10,39.58084906871064
342,2012-05-11,39.06623245453086
343,2012-05-14,38.6683102678976
344,2012-05-15,38.33143143185298
345,2012-05-16,37.96542893014739
346,2012-05-17,37.52228803864514
347,2012-05-18,36.98537511636123
348,2012-05-21,36.37994924261036
349,2012-05-22,35.78763576243591
350,2012-05-23,35.3441993101749
351,2012-05-24,35.119960119177016
352,2012-05-25,35.06506247961626
353,2012-05-29,35.09927857319938
354,2012-05-30,35.137641936693456
355,2012-05-31,35.10862441375356
356,2012-06-01,34.99182158122012
357,2012-06-04,34.770946076730304
358,2012-06-05,34.43822413112115
359,2012-06-06,34.02258941858304
360,2012-06-07,33.57118371934557
361,2012-06-08,33.239166737903346
362,2012-06-11,33.15832872417643
363,2012-06-12,33.33871368259037
364,2012-06-13,33.68004251002081
365,2012-06-14,33.97522708250591
366,2012-06-15,34.07151263601921
367,2012-06-18,33.959812519652495
368,2012-06-19,33.75738000997117
369,2012-06-20,33.627395681081595
370,2012-06-21,33.64432306151893
371,2012-06-22,33.83670421327602
372,2012-06-25,34.16090619801535
373,2012-06-26,34.442907394711376
374,2012-06-27,34.520991079656106
375,2012-06-28,34.351923843084194
376,2012-06-29,33.96718958490566
377,2012-07-02,33.50414615091072
378,2012-07-03,33.212198660230335
379,2012-07-05,33.25970228109214
380,2012-07-06,33.59615242498334
381,2012-07-09,33.97308804120256
382,2012-07-10,34.140219547354015
383,2012-07-11,33.976432567922565
384,2012-07-12,33.488664343456605
385,2012-07-13,32.81411473198084
386,2012-07-16,32.103463433956584
387,2012-07-17,31.436474772514263
388,2012-07-18,30.847678375824692
389,2012-07-19,30.345434675358117
390,2012-07-20,29.969538019441767
391,2012-07-23,29.737126063507972
392,2012-07-24,29.541148184691664
393,2012-07-25,29.247832152178688
394,2012-07-26,28.781849646849267
395,2012-07-27,28.192072739266596
396,2012-07-30,27.663432257990827
397,2012-07-31,27.388963182574095
398,2012-08-01,27.47749709823487
399,2012-08-02,27.85809066112091
400,2012-08-03,28.28395161143117
401,2012-08-06,28.564496474407896
402,2012-08-07,28.67635455776672
403,2012-08-08,28.73238387754252
404,2012-08-09,28.87032512431617
405,2012-08-10,29.12038707002031
406,2012-08-13,29.423109285402724
407,2012-08-14,29.67057878524011
408,2012-08-15,29.77527895660903
409,2012-08-16,29.759904292173623
410,2012-08-17,29.71697607718194
411,2012-08-20,29.728592042641772
412,2012-08-21,29.845871129962493
413,2012-08-22,30.100752676955597
414,2012-08-23,30.51784051978671
415,2012-08-24,31.064691750993326
416,2012-08-27,31.630534597013124
417,2012-08-28,32.1128259933932
418,2012-08-29,32.47316993048489
419,2012-08-30,32.70220195063854
420,2012-08-31,32.80685586324851
421,2012-09-04,32.85077513325007
422,2012-09-05,32.921804980858504
423,2012-09-06,33.04202373330707
424,2012-09-07,33.20826122666667
425,2012-09-10,33.53992843226661
426,2012-09-11,34.19189013316203
427,2012-09-12,35.19221001024651
428,2012-09-13,36.471434852650006
429,2012-09-14,37.826632125991104
430,2012-09-17,39.02403367386583
431,2012-09-18,39.94636932897163
432,2012-09-19,40.576798429837375
433,2012-09-20,40.9728075788765
434,2012-09-21,41.13637334486191
435,2012-09-24,41.077529047343525
436,2012-09-25,40.895493427577115
437,2012-09-26,40.66328872402135
438,2012-09-27,40.42209796864938
439,2012-09-28,40.13942295646231
440,2012-10-01,39.740909471783326
441,2012-10-02,39.247084560043774
442,2012-10-03,38.80963999797048
443,2012-10-04,38.621850919308145
444,2012-10-05,38.75099824792147
445,2012-10-08,39.12623462846205
446,2012-10-09,39.58240069915974
447,2012-10-10,39.93259206202352
448,2012-10-11,40.08612339617385
449,2012-10-12,40.08103933212054
450,2012-10-15,40.04820582602811
451,2012-10-16,40.083104432695635
452,2012-10-17,40.266639065376715
453,2012-10-18,40.670191997918735
454,2012-10-19,41.26963792083086
455,2012-10-22,41.954895971584364
456,2012-10-23,42.59929699899745
457,2012-10-24,43.05510616653217
458,2012-10-25,43.17700954418871
459,2012-10-26,42.96452139349659
460,2012-10-31,42.5758538403812
461,2012-11-01,42.24570226004277
462,2012-11-02,42.164018664047475
463,2012-11-05,42.36381477228478
464,2012-11-06,42.734240675584935
